Strawberry,10.0
North Fair Oaks,7.607876163882006
Millbrae,7.069712402857965
Burlingame,6.894592448947519
Corte Madera,6.881960033586872
Mill Valley,6.686555503762895
Stanford,6.637611249460375
San Carlos,6.219536060199723
Cambrian Park,6.147724676644312
Ross,6.043305171350729
Sausalito,5.7308283011105035
Emerald Lake Hills,5.720077236035502
Kentfield,5.644920841195576
Muir Beach,5.5927697215653485
Stinson Beach,5.583572234366681
Cupertino,5.513223035226705
San Mateo,5.481804048233565
Belmont,5.408363720614143
West Menlo Park,5.263292425006531
Redwood City,5.221626108309616
Alto,5.14418820086799
Loyola,5.116590393970536
San Ramon,5.105965095674238
San Francisco,4.9666943380297965
Saratoga,4.954201541765702
Half Moon Bay,4.9123560439253975
Marin City,4.857948367460635
Orinda,4.8506116418399765
Ladera,4.68479809142135
Los Gatos,4.636271143625947
Alameda,4.62643983903488
Los Altos,4.621075033525782
Monte Sereno,4.5399157620783335
San Bruno,4.5329536507362445
Portola Valley,4.502375784584883
Highlands-Baywood Park,4.426370603763435
Tamalpais-Homestead Valley,4.419483518297608
Pescadero,4.408058684076947
Tiburon,4.38791068547684
Moraga,4.253209004237084
Broadmoor,4.207401239539455
Menlo Park,4.165829507235288
Montara,3.982752577502659
Brisbane,3.959981502888189
Loma Mar,3.958356837203361
Bolinas,3.9418754948412236
Sunol,3.9311288465969203
Milpitas,3.926832890233101
Atherton,3.9224055813761605
Diablo,3.767840956145429
Acalanes Ridge,3.742057589701062
Palo Alto,3.7213047545811366
Alhambra Valley,3.711792665012747
Kensington,3.6947976321892666
El Granada,3.6729421504471853
Contra Costa Centre,3.646143225829816
Campbell,3.6409299463057145
Alamo,3.620036737847429
Norris Canyon,3.6122200357092487
Foster City,3.521072158553691
Danville,3.4694014551630343
Daly City,3.4578513346759316
Sunnyvale,3.4324535830573617
Castle Hill,3.4282286224681675
El Cerrito,3.3653459591124295
Belvedere,3.3530425795175893
Lafayette,3.3393153100937583
Reliez Valley,3.31632810654326
North Gate,3.2733973115198234
Albany,3.2410352087224847
Los Altos Hills,3.19547369782629
Piedmont,3.175779237638161
South San Francisco,3.109024160259622
Shell Ridge,3.1066827410774738
Moss Beach,3.1062120700466163
San Miguel,3.08510516150382
Pleasanton,2.970674664902442
Pacifica,2.953603899364659
Blackhawk,2.9494188325968285
La Honda,2.945668516740399
Camino Tassajara,2.917226983319339
Mountain View,2.800119384037049
Clayton,2.782396630319571
Castro Valley,2.7820903000993304
Walnut Creek,2.754333946953655
Colma,2.6791936760886204
Saranap,2.626925672439193
Woodside,2.585464223594775
Hillsborough,2.585464060761158
East Foothills,2.449797762391907
Pleasant Hill,2.4308905206009284
Fruitdale,2.406428445392016
Berkeley,2.2442686089829524
Santa Clara,2.2290183973406457
Cherryland,2.2245928054816657
San Jose,2.04780232330276
Fremont,2.0180825242064913
Dublin,1.9506635408977548
Newark,1.8950389357933806
San Lorenzo,1.8892043987830767
Fairview,1.860637472554666
Livermore,1.8567654630436505
Alum Rock,1.8565076390158612
East Richmond Heights,1.8267410313579933
Larkspur,1.6664785029020865
Concord,1.6028762365287532
San Leandro,1.5285565111363546
Hayward,1.4405558527464306
Brentwood,1.134594118112445
Rollingwood,1.101116561220365
Ashland,1.0311204333121011
East Palo Alto,1.0108375072440359
Union City,1.0096947146463915
San Pablo,0.464643141519789
Oakland,0.43706030563805315
Emeryville,0.42496167965514425
Richmond,0.30070717273435876
North Richmond,0.0
